"1" "2" "3" "4" "5"
"CHK_6467_E3B11_BRONCH2_PREWASH_V1V2" 0.000891371992623557 0.996159073222191 0.000874541448876645 0.000867596440087778 0.00120741689622141
"CHK_6467_E3B11_OW_V1V2" 0.245328550731306 3.0904585367697e-05 5.64247543503653e-05 0.754552369035359 3.17508936173228e-05
"CHK_6467_E3B08_OW_V1V2" 5.46250611104834e-05 3.119401969966e-05 6.30000827440501e-05 0.999821756397563 2.94244388825068e-05
"CHK_6467_E3B07_BAL_A_V1V2" 8.692072504629e-05 4.51011978026689e-05 0.999668352651936 0.000158831714013564 4.07937112011433e-05
"CHK_6467_E3B11_BAL_A_V1V2" 0.903321207082998 0.00569194273817696 0.0885111458042281 0.000101994133290254 0.00237371024130675
"CHK_6467_E3B09_OP_V1V2" 0.999555077765223 4.00065497201555e-05 9.70262412316156e-05 0.000270562747425938 3.73266963989126e-05
"CHK_6467_E3B08_BRONCH1_PREWASH_V1V2" 0.000383721570321535 0.998518341755702 0.000346754242819672 0.000362602207062848 0.000388580224093656
"CHK_6467_E3B11_BRONCH1_POSTWASH_V1V2" 0.999759808917228 4.67858738371033e-05 6.45046408432432e-05 8.79246194639922e-05 4.09759486274471e-05
"CHK_6467_E3B11_OP_V1V2" 0.999483240817739 3.51429237682775e-05 6.75582237126893e-05 0.000377198415544345 3.6859619235737e-05
"CHK_6467_E3B10_BRONCH1_TIPSWAB_V1V2" 0.989564312771605 0.00340336509945425 0.0043693620043588 0.00112839460268038 0.00153456552190143
"CHK_6467_E3B07_BAL_B_V1V2" 0.00032718024196793 0.386189330262445 0.612746004894716 0.00041914087226017 0.000318343728609947
"CHK_6467_E3B08_BAL_A_V1V2" 0.000101537934179492 0.000142582296872164 0.000483191354531034 0.998934690124602 0.000337998289815681
"CHK_6467_E3B11_PSB_V1V2" 0.996926902879888 0.000949132989403715 0.00180652446244346 0.000143979469458701 0.000173460198805892
"CHK_6467_E3B10_OW_V1V2" 0.999337492256162 3.29964349813146e-05 0.000213518799988737 0.000386149104321034 2.98434045469823e-05
"CHK_6467_E3B09_BRONCH1_POSTWASH_V1V2" 0.999433044146277 5.74306550910414e-05 0.00014881182172018 0.000289489910160435 7.12234667508559e-05
"CHK_6467_E3B10_PSB_V1V2" 0.997439350119218 6.06661170169456e-05 0.0018649492812605 0.000584474186390555 5.05602961141604e-05
