"1" "2" "3"
"Prevotellaceae:1" 3.72507680301948e-10 3.40741210924203e-10 2.62015421907869e-05
"Lachnospiraceae:1" 3.68952795090344e-10 3.40571352177437e-10 2.62015508987568e-05
"Unclassified-Screened:1" 1.12505031147875e-05 3.42417236482316e-10 8.59740864116743e-10
"Clostridiales:1" 3.6969569630435e-10 1.03762301277414e-05 8.59946322619385e-10
"Clostridiales:2" 1.12505008413604e-05 3.41238417191567e-10 8.68012195616895e-10
"Firmicutes:1" 3.69025249286288e-10 1.03762308234434e-05 8.59750988868448e-10
"PeptostreptococcaceaeIncertaeSedis:1" 3.68922228029837e-10 3.40463011067184e-10 2.62015512435228e-05
"Clostridiales:3" 3.88232171376059e-10 1.03762129057204e-05 8.60264521143994e-10
"Lachnospiraceae:7" 3.68956304737791e-10 1.03762309389194e-05 8.59619960959187e-10
"Lachnospiraceae:8" 3.73988672342159e-10 1.03762260914956e-05 8.6014044627273e-10
"LachnospiraceaeIncertaeSedis:1" 3.69025249286288e-10 1.03762308234434e-05 8.59750988868448e-10
"Lachnospiraceae:9" 3.68952795090344e-10 3.40571352177437e-10 2.62015508987568e-05
"Lachnospiraceae:10" 1.12489526792812e-05 3.41080299870382e-10 4.47396040409945e-09
"Prevotellaceae:2" 3.69395818620981e-10 1.03760170612331e-05 1.39866984812899e-09
"Firmicutes:3" 3.72738484875591e-10 1.03762273103818e-05 8.59974163792969e-10
"Enterococcaceae:1" 3.68963956243262e-10 1.03762306750152e-05 8.60268539049754e-10
"Lachnospiraceae:12" 2.17234695490019e-09 1.03745283001863e-05 9.59083671881514e-10
"Lachnospiraceae:13" 4.52400489553588e-10 4.58074842978941e-10 2.62010598415014e-05
"Clostridiales:4" 4.92367436523819e-10 1.03761161771212e-05 8.61995928246369e-10
"Lachnospiraceae:15" 3.70291030363743e-10 3.85619762891649e-06 4.26656191043139e-05
"Lachnospiraceae:16" 3.73988672342159e-10 1.03762260914956e-05 8.6014044627273e-10
"Lachnospiraceae:17" 3.73988672342159e-10 1.03762260914956e-05 8.6014044627273e-10
"Lachnospiraceae:18" 3.68910800149045e-10 3.40299861682014e-10 2.62015516821143e-05
"Lachnospiraceae:19" 1.12504963097967e-05 3.41298247042068e-10 8.78414775365762e-10
"Lachnospiraceae:20" 3.6969569630435e-10 1.03762301277414e-05 8.59946322619385e-10
"Ruminococcaceae:2" 3.88232171376059e-10 1.03762129057204e-05 8.60264521143994e-10
"Lachnospiraceae:21" 1.12504068483047e-05 3.40632923125791e-10 1.08844366791849e-09
"Lachnospiraceae:22" 3.68956304737791e-10 1.03762309389194e-05 8.59619960959187e-10
"Lachnospiraceae:23" 3.72507680301948e-10 3.40741210924203e-10 2.62015421907869e-05
"LachnospiraceaeIncertaeSedis:2" 2.24999945870607e-05 3.40614502549943e-10 2.36769295817147e-09
"Lachnospiraceae:26" 1.12502330017851e-05 3.40699941235568e-10 1.49314944491068e-09
"Clostridiales:5" 4.51094064464698e-10 3.44838225937954e-10 2.62013488236351e-05
"Lachnospiraceae:27" 3.12715328299271e-09 1.03736854653258e-05 8.63699476734672e-10
"Clostridiales:7" 3.70530138405474e-10 1.03762291114e-05 8.60569387592538e-10
"Unclassified-Screened:2" 1.12503768333963e-05 3.40327695686364e-10 1.15911679799053e-09
"Clostridia:1" 4.92367436523819e-10 1.03761161771212e-05 8.61995928246369e-10
"Firmicutes:4" 1.12505035466813e-05 3.40922702735094e-10 8.62508940645932e-10
"Faecalibacterium:1" 9.32139554208604e-06 3.40541687207554e-10 3.06942989304461e-05
"Erysipelotrichaceae:1" 3.69024487547649e-10 1.03762300106388e-05 8.61805217193456e-10
"Coprobacillus:2" 3.70645885161284e-10 1.03762278362912e-05 8.63519664793971e-10
"Firmicutes:6" 3.72738484875591e-10 1.03762273103818e-05 8.59974163792969e-10
"Bacteroides:2" 2.25003896706659e-05 3.41401318551209e-10 1.44558717469646e-09
"Clostridiales:9" 3.78908116800389e-10 1.0376220125131e-05 8.63749415476026e-10
"Firmicutes:8" 3.88232171376059e-10 1.03762129057204e-05 8.60264521143994e-10
"Faecalibacterium:2" 1.1247350576034e-05 3.40480672141421e-10 8.20664827327537e-09
"Unclassified-Screened:4" 3.68984633619904e-10 3.41668067348379e-10 2.62015480552358e-05
"Lachnospiraceae:30" 3.71818060750276e-10 3.40309248169146e-10 7.86029311323479e-05
"Parabacteroides:1" 3.6893743294172e-10 3.40306430974823e-10 2.62015516035001e-05
"Lachnospiraceae:31" 3.68910800149045e-10 3.40299861682014e-10 2.62015516821143e-05
"Lactobacillales:2" 3.6894942060978e-10 1.03762309849956e-05 8.59519644260898e-10
"Parabacteroides:2" 3.70500320098074e-10 3.40211800696396e-10 2.62015482026134e-05
"Lachnospiraceae:32" 3.69447697731019e-10 1.03762295500884e-05 8.61982553007208e-10
"Erysipelotrichaceae:2" 1.12587038553135e-05 1.03686688690067e-05 8.6273695942482e-10
"Lachnospiraceae:33" 1.1247350576034e-05 3.40480672141421e-10 8.20664827327537e-09
"Clostridiales:11" 5.1721598923828e-10 3.1127863952788e-05 8.91056695912012e-10
"Lachnospiraceae:35" 3.7467172866836e-10 1.00191952227152e-05 5.3303801695583e-05
"Coprobacillus:3" 3.70862862643319e-10 3.11280094773611e-05 8.64430192224381e-10
"Lactobacillales:3" 3.69028900094976e-10 1.03762307684812e-05 8.59881274118096e-10
"Enterococcaceae:3" 3.75026466572101e-10 1.03762248206124e-05 8.60932676435902e-10
"Enterococcaceae:4" 3.69499252302941e-10 1.03762303907778e-05 8.59739618703692e-10
"Ruminococcaceae:3" 3.69131951278298e-10 1.03762306638158e-05 8.59905571953019e-10
"Bacteroidetes:1" 3.68947612992727e-10 3.40344091570247e-10 2.62015514846929e-05
"Lachnospiraceae:37" 3.68952795090344e-10 3.40571352177437e-10 2.62015508987568e-05
"Enterococcus:1" 3.69443787222343e-10 1.03762301418445e-05 8.60497386880227e-10
"Bacteroides:4" 1.12479147514649e-05 1.03786203701487e-05 8.6067541455718e-10
"Clostridiales:14" 3.88232505891125e-10 2.07521040062885e-05 8.60264541723366e-10
"Faecalibacterium:3" 1.12503272608536e-05 3.41219508728731e-10 1.27231542738303e-09
"Firmicutes:10" 3.69019585679589e-10 2.07521218419183e-05 8.5997227613963e-10
"Parabacteroides:3" 3.68910800149045e-10 3.40299861682014e-10 2.62015516821143e-05
"Lachnospiraceae:41" 3.6894942060978e-10 1.03762309849956e-05 8.59519644260898e-10
"Unclassified-Screened:5" 3.69030090095502e-10 3.41146521237663e-10 2.62015492663539e-05
"LachnospiraceaeIncertaeSedis:4" 3.6893743294172e-10 3.40306430974823e-10 2.62015516035001e-05
"Lachnospiraceae:42" 3.69016062947448e-10 1.03762288834825e-05 8.64671077501333e-10
"Clostridiales:15" 8.61066408844251e-10 3.42314533638753e-10 5.24010935250308e-05
"Anaerostipes:1" 3.73988672342159e-10 1.03762260914956e-05 8.6014044627273e-10
"Lachnospiraceae:43" 3.70530138405474e-10 1.03762291114e-05 8.60569387592538e-10
"Lachnospiraceae:44" 3.68910800149045e-10 3.40299861682014e-10 2.62015516821143e-05
"Clostridiales:17" 3.69030090095502e-10 3.41146521237663e-10 2.62015492663539e-05
"Lachnospiraceae:45" 1.12505052298686e-05 3.40329904662384e-10 8.60085833272512e-10
"Anaerostipes:2" 3.69447697731019e-10 1.03762295500884e-05 8.61982553007208e-10
