"1" "2" "3" "4" "5" "6"
"PM1:20080107" 0.000804135761490614 0.223356415182666 0.262922719352608 0.508381064710125 0.00415684613838155 0.000378818854728459
"PM1:20080108" 0.00303650774885282 0.0763405532145882 0.840495823653408 0.079711173362044 0.0002250255884567 0.000190916432650559
"PM1:20080114" 0.000858991870692179 0.953877122591078 0.0443286680365548 0.000494385863935519 0.000226116418263064 0.000214715219476167
"PM1:20071211" 0.000468904764262453 0.000455176582889196 0.000617647954590523 0.000657336884777025 0.997561782597195 0.000239151216285259
"PM1:20080121" 0.00108643029484275 0.950018357822762 0.0456473368178191 0.00256853231688724 0.000283336451354698 0.000396006296333956
"PM1:20071217" 0.00015868042452048 0.000361614204835263 0.000336925546152109 0.947139662506775 0.05189025563266 0.000112861685056806
"PM1:20080128" 0.000324128907469412 0.998242383957667 0.000879058011961504 0.000282666974743547 0.000138735584002312 0.000133026564155897
"PM1:20080204" 0.000266200308585315 0.703409688488817 0.000440727781258749 0.295604877458509 0.000164760656408312 0.000113745306421255
"PM1:20080211" 0.00089421301786413 0.980939640096076 0.00163186308697911 0.0133639874584868 0.000419995133671009 0.00275030120692313
"PM1:20080218" 0.00218148019121715 0.983657563795328 0.00460859402115339 0.00825689430114858 0.000907242001370621 0.000388225689782493
"PM1:20080225" 0.000377850122117084 0.99482414564963 0.00120328293439859 0.000923131014917877 0.00250361091829704 0.000167979360639659
"PM1:20080303" 0.00259094848718632 0.950718450169673 0.00181072750297702 0.0441449151737167 0.000412477433107819 0.000322481233339111
"PM10:20080107" 0.000295095097621128 0.0378738151471622 0.934306620888859 0.0258157635836926 0.00154375896669908 0.000164946315966508
"PM10:20080108" 0.331443403790241 0.00702498134367095 0.607346202888777 0.0248418255904698 0.00142496173728734 0.0279186246495538
"PM10:20080114" 0.241772559620161 0.00141076821810069 0.00068930532190009 0.00014940235308351 0.000361599751785456 0.75561636473497
"PM10:20071211" 0.0107295593323379 0.000665194516356162 0.00200336421796006 0.0144254656369906 0.971774212062079 0.000402204234276097
"PM10:20080121" 0.773601451828457 0.0040267231138827 0.00458867087306252 0.000588628793148239 0.000182916952336489 0.217011608439113
"PM10:20071217" 5.28055780892237e-05 0.00021910253490433 0.000190994456940348 0.175539034173105 0.000185094976259506 0.823812968280701
"PM10:20080128" 0.998694240007389 0.000199219945136647 0.00018200782463617 0.000148046647207407 0.000162758260968991 0.000613727314662266
"PM10:20080204" 0.953281081109409 0.0297923668032978 0.000622418218142252 0.000322904258156468 0.000354934161263131 0.015626295449731
"PM10:20080211" 0.998577642856016 0.000247559607361458 0.000229778932969426 0.000362991028737893 0.000224709772768472 0.000357317802146819
"PM10:20080218" 0.998083340794859 0.000391271228805708 0.000367752073229413 0.000373262495552314 0.000536487244518813 0.000247886163034911
"PM10:20080225" 0.997629989973626 0.000345162839337674 0.000175411269714873 0.00147989140463793 0.000177361284713539 0.000192183227970283
"PM10:20080303" 0.998431685569435 0.000384100381370043 0.000408498517366437 0.000186820159373522 0.000256519391521872 0.000332375980933332
"PM11:20080107" 0.000439728939197973 0.19210677875545 0.806318200057635 0.000669397713562633 0.000294426108438994 0.000171468425715248
"PM11:20080108" 0.000398511785003979 0.130595112402654 0.867847354538691 0.000819977149983601 0.000185710801296581 0.000153333322370755
"PM11:20080114" 0.00159014970713954 0.244216809692426 0.737270638380634 0.014482669547774 0.000237999388643901 0.00220173328338339
"PM11:20071211" 0.000553373852287865 0.000332788320657241 0.000414879251765483 0.167129692099139 0.831332198193589 0.000237068282560757
