"1" "2" "3" "4" "5" "6"
"SRS043704.SRX020690" 0.116553441055405 0.238218021716632 0.527872397066353 0.0607766913727452 0.000633855631117161 0.0559455931577485
"SRS049355.SRX020682" 0.271145416093335 0.0758143158560393 0.588148282107858 0.00127451366340166 0.00655095454310836 0.0570665177362579
"SRS019556.SRX020561" 0.107457698898621 0.0558751916432333 0.209115783141719 0.467244776876443 0.16004928187495 0.000257267565033675
"SRS015198.SRX020561" 0.000464377831904374 0.0249484024742485 0.0013210184326164 0.0818149640080653 0.891204399561959 0.000246837691206863
"SRS019679.SRX020561" 0.0858150216701531 0.00106914045304551 0.372646827457215 0.015034569219081 0.523110117453414 0.00232432374709171
"SRS015139.SRX020561" 0.00661198228923837 0.00125298095827181 0.000624381967065452 0.00062461714346623 0.98198840084989 0.00889763679206798
"SRS015805.SRX020562" 0.0374054003466481 0.516460427332668 0.0782155420005765 0.0371456617677552 0.297971550005476 0.0328014185468766
"SRS019552.SRX020547" 0.271759171169874 0.367482049463417 0.0491434390971977 0.101739256284797 0.209449122225873 0.000426961758841869
"SRS019552.SRX020529" 0.213404874949672 0.288460807236131 0.257551136199851 0.21819375441878 0.0221218362497937 0.000267590945772846
"SRS015192.SRX020529" 0.26028262486126 0.212810638958714 0.0294918099136004 0.381697261890097 0.1154022425064 0.00031542186992845
"SRS023019.SRX020682" 0.0510527618929984 0.0549798549163888 0.41838792116045 0.437505878907454 0.000731544584838989 0.0373420385378697
"SRS024545.SRX020682" 0.222342476235816 0.0285389592575621 0.703091911547896 0.000400880848679981 0.0131253991363906 0.0325003729736558
"SRS042602.SRX020690" 0.00917037367523817 0.136569621412102 0.483789774258788 0.119600616241697 0.00677088142416835 0.244098732988006
"SRS063268.SRX020548" 0.0651076648143945 0.0714153946201798 0.731114159256177 0.011160680646394 0.0945658008847439 0.0266362997781106
"SRS042360.SRX021470" 0.00921192349085028 0.000379440227104733 0.350853053786233 0.455137306679744 0.0483096952489775 0.136108580567091
"SRS065711.SRX022229" 0.000601371626491546 0.00124756140893337 0.357163966355604 0.345059222683903 0.0217950375028473 0.274132840422221
"SRS024365.SRX019684" 0.371973255145494 0.0015400077673016 0.297765509937198 0.0374959113553078 0.00192809274658787 0.289297223048111
"SRS018555.SRX020529" 0.00191451451851434 0.0330847071197831 0.517429586437368 0.000465842802212048 0.446195744944886 0.000909604177235672
"SRS055187.SRX020687" 0.104838285456143 0.511407898758457 0.333347854496726 0.045435649649036 0.000907961662212102 0.00406234997742603
"700014999.V35.241686" 0.492958433426725 0.0159553522073951 0.00568438595337767 0.000589453549033154 0.0163973155753082 0.468415059288161
"SRS043187.SRX020686" 0.26387034206597 0.102501454467561 0.314450781193561 0.294629181599552 0.0232099363079614 0.00133830436539337
"SRS045482.SRX020686" 0.214964220281158 0.420562785328932 0.215353984802936 0.144056974752331 0.00390878308024004 0.00115325175440235
"SRS045403.SRX020690" 0.0307459020820583 0.0290389839108328 0.273738556839457 0.288544818009876 0.000307120374293207 0.377624618783483
"SRS019498.SRX020529" 0.00325473591002211 0.126666501573382 0.0100184129143441 0.636687996095078 0.223104587744448 0.000267765762726427
"SRS020267.SRX019636" 0.114775997661596 0.0378170169224368 0.173325060684659 0.669075489125227 0.000876580103229066 0.00412985550285084
"SRS017549.SRX019635" 0.0512664278662645 0.038240077760542 0.398711169270594 0.502012108183821 0.00919157094198204 0.00057864597679656
"SRS020263.SRX019636" 0.407497822558257 0.431494837240184 0.000741008115266079 0.159419654644735 0.000447200535715402 0.000399476905842867
"SRS017549.SRX019636" 0.0269811581403597 0.0270849981466564 0.473236675117715 0.460226508682645 0.0116137423027287 0.000856917609894633
"SRS020267.SRX019635" 0.0843847327587881 0.0164288543069847 0.161760964362832 0.71231379514898 0.00082529039913766 0.024286363023277
"SRS023768.SRX019681" 0.621702824140576 0.00157600152123911 0.293700275212357 0.0816460474929929 0.000744875635016818 0.000629975997818482
"SRS020443.SRX019682" 0.604680688974515 0.00664019307726896 0.286434849767141 0.000905318110066068 0.0005615084301452 0.100777441640864
"SRS058182.SRX019682" 0.397364634810956 0.536074672903022 0.000655441917501314 0.0651141102752554 0.000455324605094796 0.000335815488169711
"SRS024363.SRX019684" 0.177437311227005 0.00115240139170819 0.43173758237562 0.279172848867172 0.000509077129924879 0.10999077900857
"SRS024482.SRX019684" 0.231760920448586 0.163260932214632 0.000686040966035703 0.603565290179521 0.000469392156622526 0.000257424034603348
"SRS017731.SRX019687" 0.216472972945269 0.546976191065653 0.000824071163271139 0.121247083873754 0.000681273441327457 0.113798407510726
"SRS017487.SRX019687" 0.000465999888694994 0.000458711756214705 0.620560268625891 0.134513850001647 0.0585577824329839 0.185443387294569
"SRS024124.SRX019686" 0.325769193418411 0.0209733358499586 0.0873038324037092 0.394108226763435 0.000359302115089787 0.171486109449396
"SRS016672.SRX019691" 0.000338886464521999 0.213873242253471 0.173311575459972 0.424633204382939 0.0364223000080691 0.151420791431027
"SRS023942.SRX019690" 0.16823506000722 0.00153210937354015 0.000361040470940213 0.773136997318514 0.00050835371913387 0.0562264391106517
"SRS018343.SRX019691" 0.83385110278029 0.0488641259904775 0.00829678810398459 0.0746039140474356 0.00578586295175323 0.028598206126059
"SRS017035.SRX019691" 0.290749861246298 0.323273413091689 0.0230520375230235 0.276216800499161 0.0147097579597105 0.0719981296801182
"SRS013727.SRX019690" 0.071038761466336 0.0275512309087536 0.00177958248183608 0.663096310938888 0.000937988187085199 0.235596126017101
"SRS023944.SRX019690" 0.299229342131705 0.0284439537559166 0.0367176472004784 0.486996545369395 0.000643977195667543 0.147968534346837
"SRS024236.SRX019696" 0.830938690820644 0.00609680602646112 0.00180333359202274 0.0781544617858156 0.000755743499644189 0.0822509642754121
"SRS022641.SRX019696" 0.0138742014632265 0.0451381725611615 0.181363000178627 0.524189664110418 0.00261965299334399 0.232815308693223
"SRS016376.SRX019693" 0.0860486463633495 0.00423670472770802 0.901240787261461 0.00704704355240015 0.000538184136692552 0.000888633958388291
"SRS022643.SRX019696" 0.00048679433418878 0.00201657515403811 0.225655161181406 0.763437926449141 0.000764187755888194 0.00763935512533825
"SRS022637.SRX019696" 0.000730991844751655 0.27336349713465 0.391112207594091 0.183869043974927 0.00033608587675329 0.150588173574828
"SRS022643.SRX019692" 0.0023442103627074 0.0124447034559349 0.243456362645906 0.715027879522219 0.000885254873435346 0.0258415891397975
"SRS023942.SRX019698" 0.153958280848905 0.00342756479901771 0.000509585014898469 0.746054262363664 0.00058976062929939 0.0954605463442155
"SRS016883.SRX019696" 0.847661638029484 0.022064425886819 0.123324897572666 0.00398486768258191 0.000788979463515413 0.00217519136493367
"SRS023204.SRX019696" 0.430579561132448 0.459442416859502 0.00101709756484157 0.039278525840718 0.000485586409301977 0.0691968121931886
"SRS022639.SRX019696" 0.000624467039377519 0.853060940558856 0.00350809132486653 0.141331670668705 0.000476306614280937 0.000998523793913686
"SRS023942.SRX020204" 0.234613102340957 0.0101887662370967 0.000361819446210588 0.705804641547388 0.00039684361161182 0.0486348268167355
"SRS022639.SRX019692" 0.000729469076521455 0.915476819379063 0.00228300327431768 0.0802893996792632 0.000564838075470072 0.000656470515364747
"SRS044714.SRX020217" 0.269905162277402 0.00176284485875296 0.503814140736031 0.221065491778931 0.00235239831820527 0.00109996203067782
"SRS023768.SRX020198" 0.428637247624656 0.026856421713954 0.356381770301268 0.172126738791289 0.0153375845294019 0.000660237039430441
"SRS024659.SRX020208" 0.272692168211894 0.00138284342469251 0.695801702140207 0.00527611883610548 0.0242357061420501 0.000611461245051052
"SRS016376.SRX020205" 0.196766417098951 0.0151309461480403 0.75896956073007 0.0155057650790947 0.0116920036347388 0.00193530730910471
"SRS024058.SRX020198" 0.399565115019932 0.121899691436813 0.00102221878512644 0.476017114024655 0.000539120763035437 0.000956739970438177
"SRS019554.SRX020560" 0.242718613421101 0.365473966367716 0.195560775941812 0.113616038409238 0.0567703667524195 0.0258602391077139
"SRS015196.SRX020561" 0.00170366857441234 0.000325314279994275 0.000958338269181261 0.000738234814194325 0.995872300166449 0.000402143895768709
"SRS014927.SRX020561" 0.00177507581609841 0.00661826591550233 0.000418882458048748 0.563774581663076 0.427167160831066 0.00024603331620783
"SRS019558.SRX020561" 0.119488908267386 0.0469384000204995 0.232150893964204 0.41614748983935 0.185044082365132 0.000230225543428634
"SRS019554.SRX020561" 0.204777956513744 0.512773326923123 0.203994249877837 0.0157481857075891 0.0623614256239736 0.000344855353733066
"SRS015196.SRX020582" 0.010516085129336 0.000371007022681284 0.000877826506500907 0.00331522223639527 0.98445517989404 0.000464679211046118
"SRS019554.SRX020582" 0.23148055159691 0.54917476512618 0.122919251543307 0.0525509646824526 0.0433978314175317 0.000476635633619031
"SRS019677.SRX020561" 0.147775004328239 0.477981787230099 0.213134766564915 0.0596860733662473 0.101155583788724 0.000266784721776231
"SRS019677.SRX020582" 0.133982460943982 0.607505803460211 0.195917999879219 0.00706133558901754 0.0551542755915887 0.000378124535982612
"SRS019005.SRX020510" 0.0541656229051172 0.00256387541504415 0.473993237662997 0.388166400458204 0.080393967008316 0.000716896550321438
"SRS019005.SRX020520" 0.0311154942450831 0.010391911946154 0.477158344296644 0.40773231342677 0.0730484716729643 0.000553464412384748
"SRS011551.SRX020668" 0.301690117022974 0.000603168559870938 0.000312020676465041 0.000627990498048643 0.000348479305840311 0.6964182239368
"SRS017189.SRX020571" 0.18547067248189 0.0402879492055686 0.0759591726511191 0.0267527572453904 0.262874176731949 0.408655271684083
"SRS019552.SRX020551" 0.351870425638955 0.331024980976307 0.145495171569168 0.170777094052274 0.000510964595646403 0.000321363167650664
"SRS019554.SRX020551" 0.259470792319273 0.404741406340764 0.178394109368259 0.15662036988195 0.000385841528671194 0.000387480561083305
"SRS019552.SRX020557" 0.341969546153273 0.331470441427386 0.10782602422836 0.0376532027760674 0.180701461674127 0.00037932374078579
"SRS016052.SRX020566" 0.00167001032701032 0.000739591879736043 0.30273906451667 0.121747715522368 0.500348377227962 0.0727552405262536
"SRS015860.SRX020566" 0.129944961304246 0.000922486801193125 0.234556014836159 0.00404944270383894 0.601181206404312 0.0293458879502515
"SRS057750.SRX020524" 0.401416714440156 0.34466454294232 0.212388557922657 0.0201607607782268 0.0211037819434916 0.000265641973148237
"SRS047456.SRX020549" 0.35491395599586 0.0374632808520958 0.120709348006028 0.229649590030472 0.178390185779972 0.0788736393355725
"SRS054358.SRX020549" 0.120934830902403 0.215431139889126 0.00122857648699911 0.247821785975143 0.345281277591313 0.0693023891550166
"SRS053553.SRX020549" 0.234266245710442 0.556202360758132 0.000592521614880142 0.000515550881628371 0.208057070783724 0.000366250251193639
"SRS018958.SRX020529" 0.557769749305697 0.0924246885732952 0.0112434141050257 0.24373625938098 0.0884632963222164 0.00636259231278511
"SRS019308.SRX020529" 0.440128215618994 0.158113330796359 0.284386334620894 0.0455433991686317 0.0714432360824289 0.000385483712692813
"SRS018860.SRX020529" 0.0193272896558424 0.611404044564219 0.274698611320791 0.000703890857935475 0.0933860645128659 0.000480099088347186
"SRS019627.SRX020529" 0.0690970262174627 0.00611658492566224 0.119901232505208 0.158116491261312 0.646378265842698 0.000390399247658231
"SRS018698.SRX020529" 0.581833777802429 0.00264385068465827 0.357970937420608 0.0142535938747822 0.0427184081989059 0.00057943201861695
"SRS014927.SRX020529" 0.0887121449572846 0.000759250419812667 0.0294068746338848 0.638315049996056 0.242075444536863 0.000731235456098399
"SRS063964.SRX020517" 0.0674235282035204 0.224832399153961 0.0015701504181206 0.607103683985339 0.098775904932771 0.000294333306288137
"SRS065533.SRX020517" 0.000295726024700076 0.000204050331877096 0.000206271627677025 0.998834585999767 0.00027828495899571 0.000181081056982741
"SRS053393.SRX020527" 0.905792188327406 0.000676464131811881 0.000938346897495888 0.0658073193724665 0.000590720041087338 0.026194961229732
"SRS014879.SRX020566" 0.171010645444273 0.129307625602555 0.00147832094887466 0.383089457688313 0.195011433639697 0.120102516676288
